T1-AntesDeConectar;T2-AposConectar
1520719169589;1520719172324

Contador;IniLoop;StreamSize;ResponseTime
5700;1520720800758;5701000;93
5701;1520720800941;5702000;103
5702;1520720801124;5703000;98
5703;1520720801303;5704000;93
5704;1520720801482;5705000;97
5705;1520720801660;5706000;88
5706;1520720801836;5707000;89
5707;1520720802021;5708000;104
5708;1520720802197;5709000;92
5709;1520720802378;5710000;98
5710;1520720802555;5711000;86
5711;1520720802735;5712000;93
5712;1520720802916;5713000;92
5713;1520720803097;5714000;99
5714;1520720803276;5715000;90
5715;1520720803453;5716000;89
5716;1520720803632;5717000;89
5717;1520720803810;5718000;88
5718;1520720803995;5719000;97
5719;1520720804171;5720000;88
5720;1520720804353;5721000;96
5721;1520720804530;5722000;89
5722;1520720804713;5723000;97
5723;1520720804890;5724000;89
5724;1520720805074;5725000;109
5725;1520720805254;5726000;103
5726;1520720805430;5727000;96
5727;1520720805612;5728000;105
5728;1520720805794;5729000;93
5729;1520720805970;5730000;85
5730;1520720806144;5731000;93
5731;1520720806324;5732000;100
5732;1520720806503;5733000;94
5733;1520720806679;5734000;95
5734;1520720806858;5735000;95
5735;1520720807037;5736000;98
5736;1520720807217;5737000;104
5737;1520720807392;5738000;89
5738;1520720807585;5739000;108
5739;1520720807763;5740000;92
5740;1520720807943;5741000;106
5741;1520720808124;5742000;97
5742;1520720808303;5743000;100
5743;1520720808482;5744000;96
5744;1520720808663;5745000;98
5745;1520720808842;5746000;92
5746;1520720809024;5747000;95
5747;1520720809201;5748000;87
5748;1520720809377;5749000;98
5749;1520720809559;5750000;105
5750;1520720809736;5751000;90
5751;1520720809919;5752000;101
5752;1520720810099;5753000;102
5753;1520720810276;5754000;93
5754;1520720810456;5755000;93
5755;1520720810636;5756000;101
5756;1520720810816;5757000;96
5757;1520720810996;5758000;87
5758;1520720811177;5759000;99
5759;1520720811356;5760000;97
5760;1520720811534;5761000;96
5761;1520720811709;5762000;95
5762;1520720811883;5763000;93
5763;1520720812055;5764000;93
5764;1520720812233;5765000;93
5765;1520720812409;5766000;91
5766;1520720812589;5767000;100
5767;1520720812762;5768000;88
5768;1520720812943;5769000;94
5769;1520720813119;5770000;95
5770;1520720813294;5771000;88
5771;1520720813470;5772000;85
5772;1520720813646;5773000;93
5773;1520720813820;5774000;88
5774;1520720813998;5775000;89
5775;1520720814178;5776000;103
5776;1520720814350;5777000;91
5777;1520720814530;5778000;92
5778;1520720814707;5779000;94
5779;1520720814885;5780000;93
5780;1520720815059;5781000;92
5781;1520720815242;5782000;105
5782;1520720815420;5783000;94
5783;1520720815637;5784000;139
5784;1520720815817;5785000;94
5785;1520720815991;5786000;92
5786;1520720816167;5787000;89
5787;1520720816346;5788000;98
5788;1520720816529;5789000;94
5789;1520720816704;5790000;98
5790;1520720816881;5791000;91
5791;1520720817062;5792000;105
5792;1520720817240;5793000;92
5793;1520720817415;5794000;97
5794;1520720817588;5795000;85
5795;1520720817763;5796000;94
5796;1520720817940;5797000;92
5797;1520720818121;5798000;101
5798;1520720818296;5799000;96
5799;1520720818470;5800000;97
5800;1520720818644;5801000;94
5801;1520720818822;5802000;95
5802;1520720818997;5803000;91
5803;1520720819172;5804000;92
5804;1520720819345;5805000;95
5805;1520720819519;5806000;93
5806;1520720819695;5807000;99
5807;1520720819870;5808000;88
5808;1520720820048;5809000;89
5809;1520720820230;5810000;102
5810;1520720820404;5811000;89
5811;1520720820581;5812000;96
5812;1520720820760;5813000;98
5813;1520720820938;5814000;99
5814;1520720821110;5815000;88
5815;1520720821289;5816000;101
5816;1520720821463;5817000;88
5817;1520720821638;5818000;99
5818;1520720821811;5819000;95
5819;1520720821988;5820000;93
5820;1520720822165;5821000;91
5821;1520720822338;5822000;92
5822;1520720822509;5823000;82
5823;1520720822687;5824000;101
5824;1520720822870;5825000;114
5825;1520720823048;5826000;97
5826;1520720823228;5827000;102
5827;1520720823405;5828000;103
5828;1520720823580;5829000;94
5829;1520720823752;5830000;93
5830;1520720823927;5831000;93
5831;1520720824101;5832000;90
5832;1520720824280;5833000;98
5833;1520720824456;5834000;99
5834;1520720824632;5835000;92
5835;1520720824809;5836000;99
5836;1520720824986;5837000;99
5837;1520720825161;5838000;96
5838;1520720825346;5839000;100
5839;1520720825527;5840000;105
5840;1520720825705;5841000;102
5841;1520720825880;5842000;95
5842;1520720826053;5843000;91
5843;1520720826228;5844000;96
5844;1520720826403;5845000;93
5845;1520720826576;5846000;88
5846;1520720826754;5847000;104
5847;1520720826931;5848000;100
5848;1520720827105;5849000;95
5849;1520720827288;5850000;99
5850;1520720827463;5851000;99
5851;1520720827639;5852000;96
5852;1520720827816;5853000;98
5853;1520720827986;5854000;97
5854;1520720828166;5855000;100
5855;1520720828339;5856000;94
5856;1520720828513;5857000;93
5857;1520720828687;5858000;87
5858;1520720828860;5859000;98
5859;1520720829035;5860000;98
5860;1520720829220;5861000;107
5861;1520720829392;5862000;94
5862;1520720829568;5863000;96
5863;1520720829738;5864000;90
5864;1520720829916;5865000;96
5865;1520720830091;5866000;95
5866;1520720830266;5867000;97
5867;1520720830442;5868000;93
5868;1520720830618;5869000;98
5869;1520720830788;5870000;94
5870;1520720830962;5871000;97
5871;1520720831140;5872000;104
5872;1520720831315;5873000;102
5873;1520720831491;5874000;99
5874;1520720831667;5875000;98
5875;1520720831849;5876000;102
5876;1520720832022;5877000;90
5877;1520720832194;5878000;100
5878;1520720832366;5879000;96
5879;1520720832538;5880000;94
5880;1520720832717;5881000;106
5881;1520720832886;5882000;92
5882;1520720833055;5883000;83
5883;1520720833229;5884000;106
5884;1520720833403;5885000;99
5885;1520720833575;5886000;97
5886;1520720833748;5887000;96
5887;1520720833921;5888000;94
5888;1520720834094;5889000;95
5889;1520720834265;5890000;95
5890;1520720834438;5891000;94
5891;1520720834611;5892000;97
5892;1520720834781;5893000;92
5893;1520720834954;5894000;96
5894;1520720835131;5895000;101
5895;1520720835310;5896000;107
5896;1520720835481;5897000;92
5897;1520720835654;5898000;94
5898;1520720835825;5899000;96
5899;1520720836000;5900000;100
5900;1520720836176;5901000;97
5901;1520720836348;5902000;100
5902;1520720836523;5903000;94
5903;1520720836696;5904000;94
5904;1520720836869;5905000;97
5905;1520720837040;5906000;88
5906;1520720837216;5907000;105
5907;1520720837389;5908000;95
5908;1520720837562;5909000;100
5909;1520720837732;5910000;93
5910;1520720837905;5911000;96
5911;1520720838082;5912000;107
5912;1520720838256;5913000;100
5913;1520720838431;5914000;99
5914;1520720838604;5915000;101
5915;1520720838774;5916000;90
5916;1520720838950;5917000;102
5917;1520720839125;5918000;102
5918;1520720839300;5919000;101
5919;1520720839468;5920000;95
5920;1520720839639;5921000;97
5921;1520720839814;5922000;97
5922;1520720839984;5923000;95
5923;1520720840157;5924000;106
5924;1520720840333;5925000;108
5925;1520720840512;5926000;106
5926;1520720840683;5927000;98
5927;1520720840858;5928000;99
5928;1520720841028;5929000;94
5929;1520720841200;5930000;91
5930;1520720841378;5931000;105
5931;1520720841546;5932000;91
5932;1520720841721;5933000;100
5933;1520720841908;5934000;119
5934;1520720842084;5935000;99
5935;1520720842259;5936000;100
5936;1520720842428;5937000;91
5937;1520720842598;5938000;94
5938;1520720842769;5939000;103
5939;1520720842940;5940000;94
5940;1520720843106;5941000;93
5941;1520720843277;5942000;94
5942;1520720843453;5943000;102
5943;1520720843623;5944000;96
5944;1520720843793;5945000;99
5945;1520720843965;5946000;97
5946;1520720844140;5947000;103
5947;1520720844310;5948000;95
5948;1520720844484;5949000;101
5949;1520720844658;5950000;103
5950;1520720844833;5951000;100
5951;1520720844999;5952000;88
5952;1520720845168;5953000;94
5953;1520720845339;5954000;99
5954;1520720845510;5955000;98
5955;1520720845683;5956000;101
5956;1520720845856;5957000;106
5957;1520720846024;5958000;95
5958;1520720846196;5959000;95
5959;1520720846365;5960000;93
5960;1520720846535;5961000;97
5961;1520720846708;5962000;103
5962;1520720846878;5963000;99
5963;1520720847051;5964000;97
5964;1520720847223;5965000;100
5965;1520720847392;5966000;90
5966;1520720847561;5967000;94
5967;1520720847738;5968000;104
5968;1520720847908;5969000;101
5969;1520720848076;5970000;94
5970;1520720848252;5971000;104
5971;1520720848429;5972000;112
5972;1520720848604;5973000;100
5973;1520720848778;5974000;102
5974;1520720848946;5975000;94
5975;1520720849115;5976000;97
5976;1520720849289;5977000;106
5977;1520720849462;5978000;99
5978;1520720849633;5979000;100
5979;1520720849800;5980000;89
5980;1520720849967;5981000;97
5981;1520720850137;5982000;93
5982;1520720850309;5983000;103
5983;1520720850492;5984000;108
5984;1520720850667;5985000;108
5985;1520720850839;5986000;99
5986;1520720851010;5987000;101
5987;1520720851185;5988000;104
5988;1520720851351;5989000;92
5989;1520720851522;5990000;101
5990;1520720851694;5991000;103
5991;1520720851870;5992000;111
5992;1520720852039;5993000;103
5993;1520720852211;5994000;101
5994;1520720852379;5995000;98
5995;1520720852551;5996000;103
5996;1520720852721;5997000;98
5997;1520720852890;5998000;89
5998;1520720853061;5999000;97
5999;1520720853235;6000000;101
6000;1520720853411;6001000;105
6001;1520720853583;6002000;102
6002;1520720853756;6003000;105
6003;1520720853925;6004000;102
6004;1520720854096;6005000;100
6005;1520720854264;6006000;95
6006;1520720854435;6007000;104
6007;1520720854604;6008000;97
6008;1520720854776;6009000;105
6009;1520720854942;6010000;89
6010;1520720855111;6011000;98
6011;1520720855275;6012000;91
6012;1520720855451;6013000;112
6013;1520720855621;6014000;104
6014;1520720855791;6015000;94
6015;1520720855963;6016000;105
6016;1520720856129;6017000;100
6017;1520720856300;6018000;99
6018;1520720856468;6019000;95
6019;1520720856639;6020000;102
6020;1520720856810;6021000;92
6021;1520720856992;6022000;109
6022;1520720857161;6023000;103
6023;1520720857330;6024000;101
6024;1520720857509;6025000;111
6025;1520720857676;6026000;99
6026;1520720857847;6027000;104
6027;1520720858016;6028000;98
6028;1520720858186;6029000;106
6029;1520720858353;6030000;91
6030;1520720858518;6031000;99
6031;1520720858690;6032000;103
6032;1520720858861;6033000;104
6033;1520720859028;6034000;91
6034;1520720859195;6035000;97
6035;1520720859370;6036000;100
6036;1520720859538;6037000;92
6037;1520720859705;6038000;100
6038;1520720859876;6039000;106
6039;1520720860042;6040000;100
6040;1520720860212;6041000;104
6041;1520720860382;6042000;101
6042;1520720860551;6043000;95
6043;1520720860727;6044000;104
6044;1520720860897;6045000;100
6045;1520720861066;6046000;97
6046;1520720861235;6047000;92
6047;1520720861403;6048000;95
6048;1520720861571;6049000;97
6049;1520720861741;6050000;102
6050;1520720861910;6051000;99
6051;1520720862079;6052000;97
6052;1520720862246;6053000;98
6053;1520720862410;6054000;94
6054;1520720862579;6055000;103
6055;1520720862748;6056000;100
6056;1520720862917;6057000;98
6057;1520720863086;6058000;105
6058;1520720863252;6059000;95
6059;1520720863422;6060000;101
6060;1520720863594;6061000;104
6061;1520720863776;6062000;120
6062;1520720863971;6063000;129
6063;1520720864160;6064000;125
6064;1520720864341;6065000;113
6065;1520720864526;6066000;101
6066;1520720864697;6067000;105
6067;1520720864866;6068000;101
6068;1520720865033;6069000;101
6069;1520720865198;6070000;96
6070;1520720865368;6071000;105
6071;1520720865535;6072000;97
6072;1520720865710;6073000;114
6073;1520720865878;6074000;96
6074;1520720866040;6075000;95
6075;1520720866205;6076000;94
6076;1520720866371;6077000;96
6077;1520720866538;6078000;96
6078;1520720866706;6079000;104
6079;1520720866874;6080000;101
6080;1520720867040;6081000;95
6081;1520720867210;6082000;105
6082;1520720867375;6083000;92
6083;1520720867541;6084000;95
6084;1520720867708;6085000;100
6085;1520720867877;6086000;103
6086;1520720868041;6087000;92
6087;1520720868211;6088000;100
6088;1520720868378;6089000;102
6089;1520720868550;6090000;107
6090;1520720868719;6091000;105
6091;1520720868892;6092000;117
6092;1520720869062;6093000;103
6093;1520720869234;6094000;112
6094;1520720869399;6095000;101
6095;1520720869571;6096000;111
6096;1520720869730;6097000;88
6097;1520720869901;6098000;104
6098;1520720870071;6099000;110
6099;1520720870244;6100000;111
6100;1520720870410;6101000;97
6101;1520720870580;6102000;103
6102;1520720870745;6103000;97
6103;1520720870913;6104000;101
6104;1520720871084;6105000;109
6105;1520720871248;6106000;97
6106;1520720871414;6107000;97
6107;1520720871580;6108000;98
6108;1520720871746;6109000;103
6109;1520720871905;6110000;93
6110;1520720872087;6111000;123
6111;1520720872250;6112000;98
6112;1520720872418;6113000;100
6113;1520720872590;6114000;110
6114;1520720872766;6115000;114
6115;1520720872942;6116000;102
6116;1520720873105;6117000;100
6117;1520720873269;6118000;95
6118;1520720873438;6119000;103
6119;1520720873602;6120000;97
6120;1520720873767;6121000;101
6121;1520720873932;6122000;101
6122;1520720874100;6123000;107
6123;1520720874264;6124000;100
6124;1520720874436;6125000;112
6125;1520720874605;6126000;113
6126;1520720874772;6127000;109
6127;1520720874935;6128000;100
6128;1520720875099;6129000;95
6129;1520720875264;6130000;100
6130;1520720875433;6131000;103
6131;1520720875640;6132000;149
6132;1520720875807;6133000;107
6133;1520720875973;6134000;103
6134;1520720876140;6135000;103
6135;1520720876311;6136000;99
6136;1520720876476;6137000;98
6137;1520720876640;6138000;99
6138;1520720876819;6139000;107
6139;1520720876985;6140000;101
6140;1520720877148;6141000;103
6141;1520720877326;6142000;100
6142;1520720877502;6143000;110
6143;1520720877670;6144000;116
6144;1520720877838;6145000;108
6145;1520720878003;6146000;100
6146;1520720878165;6147000;106
6147;1520720878330;6148000;99
6148;1520720878495;6149000;105
6149;1520720878658;6150000;95
6150;1520720878825;6151000;109
6151;1520720878990;6152000;106
6152;1520720879154;6153000;100
6153;1520720879318;6154000;100
6154;1520720879487;6155000;114
6155;1520720879649;6156000;100
6156;1520720879816;6157000;105
6157;1520720879977;6158000;96
6158;1520720880145;6159000;101
6159;1520720880307;6160000;97
6160;1520720880472;6161000;100
6161;1520720880641;6162000;100
6162;1520720880808;6163000;105
6163;1520720880982;6164000;120
6164;1520720881169;6165000;134
6165;1520720881343;6166000;110
6166;1520720881518;6167000;113
6167;1520720881688;6168000;107
6168;1520720881850;6169000;100
6169;1520720882013;6170000;97
6170;1520720882178;6171000;96
6171;1520720882334;6172000;91
6172;1520720882499;6173000;99
6173;1520720882664;6174000;103
6174;1520720882827;6175000;99
6175;1520720882991;6176000;94
6176;1520720883154;6177000;103
6177;1520720883317;6178000;98
6178;1520720883480;6179000;100
6179;1520720883646;6180000;101
6180;1520720883812;6181000;104
6181;1520720883973;6182000;93
6182;1520720884141;6183000;107
6183;1520720884302;6184000;91
6184;1520720884464;6185000;100
6185;1520720884633;6186000;109
6186;1520720884796;6187000;100
6187;1520720884973;6188000;111
6188;1520720885140;6189000;106
6189;1520720885299;6190000;97
6190;1520720885460;6191000;97
6191;1520720885625;6192000;104
6192;1520720885787;6193000;107
6193;1520720885947;6194000;94
6194;1520720886112;6195000;110
6195;1520720886271;6196000;93
6196;1520720886436;6197000;104
6197;1520720886599;6198000;106
6198;1520720886765;6199000;105
6199;1520720886931;6200000;105
6200;1520720887095;6201000;101
6201;1520720887256;6202000;99
6202;1520720887421;6203000;104
6203;1520720887590;6204000;107
6204;1520720887756;6205000;106
6205;1520720887916;6206000;100
6206;1520720888082;6207000;105
6207;1520720888246;6208000;103
6208;1520720888409;6209000;107
6209;1520720888571;6210000;104
6210;1520720888737;6211000;106
6211;1520720888903;6212000;106
6212;1520720889065;6213000;100
6213;1520720889228;6214000;108
6214;1520720889393;6215000;103
6215;1520720889556;6216000;101
6216;1520720889719;6217000;106
6217;1520720889878;6218000;94
6218;1520720890041;6219000;107
6219;1520720890202;6220000;95
6220;1520720890363;6221000;101
6221;1520720890525;6222000;99
6222;1520720890686;6223000;96
6223;1520720890846;6224000;88
6224;1520720891009;6225000;103
6225;1520720891170;6226000;94
6226;1520720891330;6227000;97
6227;1520720891488;6228000;100
6228;1520720891661;6229000;104
6229;1520720891826;6230000;99
6230;1520720891991;6231000;108
6231;1520720892149;6232000;101
6232;1520720892307;6233000;97
6233;1520720892469;6234000;103
6234;1520720892632;6235000;102
6235;1520720892793;6236000;102
6236;1520720892955;6237000;103
6237;1520720893118;6238000;103
6238;1520720893275;6239000;96
6239;1520720893442;6240000;116
6240;1520720893600;6241000;98
6241;1520720893762;6242000;101
6242;1520720893925;6243000;107
6243;1520720894090;6244000;111
6244;1520720894250;6245000;103
6245;1520720894417;6246000;112
6246;1520720894580;6247000;101
6247;1520720894746;6248000;110
6248;1520720894910;6249000;106
6249;1520720895075;6250000;105
6250;1520720895237;6251000;101
6251;1520720895401;6252000;104
6252;1520720895561;6253000;98
6253;1520720895726;6254000;101
6254;1520720895894;6255000;112
6255;1520720896058;6256000;114
6256;1520720896217;6257000;92
6257;1520720896382;6258000;112
6258;1520720896541;6259000;95
6259;1520720896705;6260000;114
6260;1520720896868;6261000;105
